Time,realm,pap_stat,mschapv2_stat,dns,cert_pap,cert_mschapv2
2025-03-04 20:31:33,mail.edu.tw,True,True,wifi.sso.edu.tw,MIIGoDCCBYigAwIBAgIQR+gAAAAHdFJ8BY9kyOMRVDANBgkqhkiG9w0BAQsFADBTMQswCQYDVQQGEwJUVzESMBAGA1UEChMJVEFJV0FOLUNBMTAwLgYDVQQDEydUV0NBIFNlY3VyZSBTU0wgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMjQwOTA1MDQyMjM2WhcNMjUwOTA1MTU1OTU5WjBpMQswCQYDVQQGEwJUVzEPMA0GA1UECBMGVGFpd2FuMQ8wDQYDVQQHEwZUYWlwZWkxHjAcBgNVBAoTFU1pbmlzdHJ5IG9mIEVkdWNhdGlvbjEYMBYGA1UEAxMPd2lmaS5zc28uZWR1LnR3MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtimRCjuU79W0OpPWbKozsrCv+Rs/BWhTNoC4P+nCoLwhwzN6uPBrEP3p3Lw33frw5HxHIw4A1NbcsisXHgcISgMgBhAhxr0EYyfJUfTqaLOcmY3thhprjw7TJ3TUaLVcZfrVwoj7cQ5SbItsG2YajBhw9hSjduFpT3pBIYj946kvgCg+p7qfNY48vmjXFkn88Ol9VdhxjOFtdlvt2JgZUAks85JJNhSMZrAN/5RTmomNOj/yViRqrYb2UuVh9G2Y8mK5nDJe8mN5df6vF172QHIchPFvZaA24GJKTmwNYsgbAVEyneIIVgkui/QovRPI07C1RUiFA1TPc0FmkvqHdwIDAQABo4IDWDCCA1QwHwYDVR0jBBgwFoAUkuf6YhZxjPOXcULGBqfgRmFLXLYwKQYDVR0OBCIEIIVLlY/V/WKq6U/eOGTkiO9vj96YndusRaxVJfa+grL4MFgGA1UdHwRRME8wTaBLoEmGR2h0dHA6Ly9zc2xzZXJ2ZXIudHdjYS5jb20udHcvc3Nsc2VydmVyL1NlY3VyZXNzbF9yZXZva2Vfc2hhMl8yMDIzRzMuY3JsMBoGA1UdEQQTMBGCD3dpZmkuc3NvLmVkdS50dzCBgwYIKwYBBQUHAQEEdzB1MEYGCCsGAQUFBzAChjpodHRwOi8vc3Nsc2VydmVyLnR3Y2EuY29tLnR3L2NhY2VydC9zZWN1cmVfc2hhMl8yMDIzRzMuY3J0MCsGCCsGAQUFBzABhh9odHRwOi8vdHdjYXNzbG9jc3AudHdjYS5jb20udHcvMEoGA1UdIARDMEEwNQYLKwYBBAGCvyUBARUwJjAkBggrBgEFBQcCARYYaHR0cHM6Ly93d3cudHdjYS5jb20udHcvMAgGBmeBDAECAjAMBgNVHRMBAf8EAjAAMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwggF/BgorBgEEAdZ5AgQCBIIBbwSCAWsBaQB3AK8YGijWjKPgqYpMnGerCfi7vCK6rryxOKOhndP5tgMNAAABkcBriVkAAAQDAEgwRgIhALIAm9ZdhZTlIxyXvRwW+Xd/AmSvE71QO1l0fHOIALh6AiEA/rBGA7aU8IYPdduZGnYJ+IXryHlQnds0q/1H0yW5vP4AdwAS8U40vVNyTIQGGcOPP3oT+Oe1YoeInG0wBYTr5YYmOgAAAZHAa4fNAAAEAwBIMEYCIQCl9P/R2qEHAOxfqFL+VpvIH0Tc3A5OoLGDkyTkzUO/AwIhAKHSt2xgyNiy7CvioO0iAF49n2FsdX59hs7NvnAvIgF8AHUAGgT/SdBUHUCv9qDDv/HYxGcvTuzuI0BomGsXQC7ciX0AAAGRwGuJrQAABAMARjBEAiBpjqxLzquw01Gy/rEESeoFztquFHY9fnYQhL1RQHnucQIgVY27O1huaP4U7TlcjZXRhfiGkSpaaHgcSTanL+rW7YYwDQYJKoZIhvcNAQELBQADggEBALR8k1PMEZI5eTcipeYG3RDsOpGbqfmUAMjyDdTVxYza3nJLJSxFs8bLCkJE7YFKF82pXsLOjSd7RD7unHpSlFFtSQziCEFnHCdjnkRPaIHjrrp03OGY6sGCXswXFPYm7N803klH+MQHF72BhHWiX1Wq4Kyh61BurcoBG5M0SqIkp0FwlxLuolV3HAz+3oFKASxHyEOD5CjZe/o+gGiCj+pqHniK9PT5AAA0FSFSTsPi0m3qtIls2ykE1z7x7n6BJxDVuzXHOmDalaWHqv0BH7v3Yxj5aZEuJnai3GujI4NvSLr/8rMiq3PCuFZDN2B7z9XnAtUtBmsqhZ2buE2jHHQABcowggXGMIIDrqADAgECAhBAATSzaAAAAAAAAAzQqgjsMA0GCSqGSIb3DQEBCwUAMFExCzAJBgNVBAYTAlRXMRIwEAYDVQQKEwlUQUlXQU4tQ0ExEDAOBgNVBAsTB1Jvb3QgQ0ExHDAaBgNVBAMTE1RXQ0EgR2xvYmFsIFJvb3QgQ0EwHhcNMjMxMDE2MDkwMTA0WhcNMzAxMDE2MTU1OTU5WjBTMQswCQYDVQQGEwJUVzESMBAGA1UEChMJVEFJV0FOLUNBMTAwLgYDVQQDEydUV0NBIFNlY3VyZSBTU0wgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDJLlqaNhCF3XSFmzTSvtFd0jcBKRrYBCYmc7IDpuq8Bg4yUwQJR2WyMNxx2Yx0fHxhNhgy2YLL5QFEln/K1UA1VCV9xS9fNZ9q4WzxekIL9OH4R3a0gQQYrbXxCwF5siYAc8YO+nZiCWNdVpBH/QV43WUjNDeJSRp3R0KwL9vEWJayayN5KxxNrGtjMcUANSErSqPhbk+Y67CUBHcLhdeDM8AjdXSoGlDuyqA0to0EVNmQ/oBWvJkL4Nql9YEgyYjEg6DyDbkwpvhe9eQItgojGLwOOG/XNKYsusptAVmuNaUP85aoic8+ZLAGspnXcQxCGhFGLWld834na6BH89RBAgMBAAGjggGWMIIBkjAfBgNVHSMEGDAWgBRI283ejulJclqI6LHYPQezuWtmUDAdBgNVHQ4EFgQUkuf6YhZxjPOXcULGBqfgRmFLXLYwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBKBgNVHSAEQzBBMDUGCysGAQQBgr8lAQEVMCYwJAYIKwYBBQUHAgEWGGh0dHBzOi8vd3d3LnR3Y2EuY29tLnR3LzAIBgZngQwBAgIwSQYDVR0fBEIwQDA+oDygOoY4aHR0cDovL3Jvb3RjYS50d2NhLmNvbS50dy9UV0NBUkNBL2dsb2JhbF9yZXZva2VfNDA5Ni5jcmwwEgYDVR0TAQH/BAgwBgEB/wIBADB2BggrBgEFBQcBAQRqMGgwPAYIKwYBBQUHMAKGMGh0dHA6Ly9zc2xzZXJ2ZXIudHdjYS5jb20udHcvY2FjZXJ0L3Jvb3Q0MDk2LmNydDAoBggrBgEFBQcwAYYcaHR0cDovL3Jvb3RvY3NwLnR3Y2EuY29tLnR3LzANBgkqhkiG9w0BAQsFAAOCAgEANXNBbatGwyJahWsF1lfUGI6A3oH9HK3bOmry5HEVCym8Zh9RUibi5TgBo9HtpDkrCkqMNa/ady9faywJjngHzaDabEQRUR27k8WXSOS6TguY+wKVhlzonqh1RtUjfC2/bIXr5+pCs76AOEQiGWDcipYgJ+LIllL6nZOKsyzMbOzhr4r21letLZb+MqxK3htKZwjMOnCbaBJpK4sMgDCrRasPb2QDv436swyzjMEhUrJib2vTyrhQ4ZTXonuYoGsXQpgNkXJP0erkcBfa7BihAnFDlnQFHx5kfwAgiLa+wULymS/atrXZ2V13c+K+bSZ2tq1ufVnoxDvUUpH1SLcvw/7TG7wOSGHETXU6CmX5qq4FSoZy+UPRKClfL56h4VpGEVdFSRa0f/ddij6H437iNmaCMIt3j5gj67m1tQanIEwAGZQOKpnFys8Zzhy9cTGph49SDpwUINyOoYLGpK7kE9sDlH4NJOSflJzVZDM5EmkPlvulwSryayiV6/zx1yZ10tczJbNdB88cDi9pAPviWvksjOfoFGNW/5kHtjRlOec6KYNfGfsLGp37X/yV1GKz+078lZmwybmu68KmnAJlR1eNI0jlHU7HNXBNUvOwKiJJg9XRqB1rl1D3BrIHo6iEErv5lTZXexnATbHAd0PN+Ft3OYj75PG066sMduR+QQM=,MIIGoDCCBYigAwIBAgIQR+gAAAAHdFJ8BY9kyOMRVDANBgkqhkiG9w0BAQsFADBTMQswCQYDVQQGEwJUVzESMBAGA1UEChMJVEFJV0FOLUNBMTAwLgYDVQQDEydUV0NBIFNlY3VyZSBTU0wgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMjQwOTA1MDQyMjM2WhcNMjUwOTA1MTU1OTU5WjBpMQswCQYDVQQGEwJUVzEPMA0GA1UECBMGVGFpd2FuMQ8wDQYDVQQHEwZUYWlwZWkxHjAcBgNVBAoTFU1pbmlzdHJ5IG9mIEVkdWNhdGlvbjEYMBYGA1UEAxMPd2lmaS5zc28uZWR1LnR3MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtimRCjuU79W0OpPWbKozsrCv+Rs/BWhTNoC4P+nCoLwhwzN6uPBrEP3p3Lw33frw5HxHIw4A1NbcsisXHgcISgMgBhAhxr0EYyfJUfTqaLOcmY3thhprjw7TJ3TUaLVcZfrVwoj7cQ5SbItsG2YajBhw9hSjduFpT3pBIYj946kvgCg+p7qfNY48vmjXFkn88Ol9VdhxjOFtdlvt2JgZUAks85JJNhSMZrAN/5RTmomNOj/yViRqrYb2UuVh9G2Y8mK5nDJe8mN5df6vF172QHIchPFvZaA24GJKTmwNYsgbAVEyneIIVgkui/QovRPI07C1RUiFA1TPc0FmkvqHdwIDAQABo4IDWDCCA1QwHwYDVR0jBBgwFoAUkuf6YhZxjPOXcULGBqfgRmFLXLYwKQYDVR0OBCIEIIVLlY/V/WKq6U/eOGTkiO9vj96YndusRaxVJfa+grL4MFgGA1UdHwRRME8wTaBLoEmGR2h0dHA6Ly9zc2xzZXJ2ZXIudHdjYS5jb20udHcvc3Nsc2VydmVyL1NlY3VyZXNzbF9yZXZva2Vfc2hhMl8yMDIzRzMuY3JsMBoGA1UdEQQTMBGCD3dpZmkuc3NvLmVkdS50dzCBgwYIKwYBBQUHAQEEdzB1MEYGCCsGAQUFBzAChjpodHRwOi8vc3Nsc2VydmVyLnR3Y2EuY29tLnR3L2NhY2VydC9zZWN1cmVfc2hhMl8yMDIzRzMuY3J0MCsGCCsGAQUFBzABhh9odHRwOi8vdHdjYXNzbG9jc3AudHdjYS5jb20udHcvMEoGA1UdIARDMEEwNQYLKwYBBAGCvyUBARUwJjAkBggrBgEFBQcCARYYaHR0cHM6Ly93d3cudHdjYS5jb20udHcvMAgGBmeBDAECAjAMBgNVHRMBAf8EAjAAMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwggF/BgorBgEEAdZ5AgQCBIIBbwSCAWsBaQB3AK8YGijWjKPgqYpMnGerCfi7vCK6rryxOKOhndP5tgMNAAABkcBriVkAAAQDAEgwRgIhALIAm9ZdhZTlIxyXvRwW+Xd/AmSvE71QO1l0fHOIALh6AiEA/rBGA7aU8IYPdduZGnYJ+IXryHlQnds0q/1H0yW5vP4AdwAS8U40vVNyTIQGGcOPP3oT+Oe1YoeInG0wBYTr5YYmOgAAAZHAa4fNAAAEAwBIMEYCIQCl9P/R2qEHAOxfqFL+VpvIH0Tc3A5OoLGDkyTkzUO/AwIhAKHSt2xgyNiy7CvioO0iAF49n2FsdX59hs7NvnAvIgF8AHUAGgT/SdBUHUCv9qDDv/HYxGcvTuzuI0BomGsXQC7ciX0AAAGRwGuJrQAABAMARjBEAiBpjqxLzquw01Gy/rEESeoFztquFHY9fnYQhL1RQHnucQIgVY27O1huaP4U7TlcjZXRhfiGkSpaaHgcSTanL+rW7YYwDQYJKoZIhvcNAQELBQADggEBALR8k1PMEZI5eTcipeYG3RDsOpGbqfmUAMjyDdTVxYza3nJLJSxFs8bLCkJE7YFKF82pXsLOjSd7RD7unHpSlFFtSQziCEFnHCdjnkRPaIHjrrp03OGY6sGCXswXFPYm7N803klH+MQHF72BhHWiX1Wq4Kyh61BurcoBG5M0SqIkp0FwlxLuolV3HAz+3oFKASxHyEOD5CjZe/o+gGiCj+pqHniK9PT5AAA0FSFSTsPi0m3qtIls2ykE1z7x7n6BJxDVuzXHOmDalaWHqv0BH7v3Yxj5aZEuJnai3GujI4NvSLr/8rMiq3PCuFZDN2B7z9XnAtUtBmsqhZ2buE2jHHQABcowggXGMIIDrqADAgECAhBAATSzaAAAAAAAAAzQqgjsMA0GCSqGSIb3DQEBCwUAMFExCzAJBgNVBAYTAlRXMRIwEAYDVQQKEwlUQUlXQU4tQ0ExEDAOBgNVBAsTB1Jvb3QgQ0ExHDAaBgNVBAMTE1RXQ0EgR2xvYmFsIFJvb3QgQ0EwHhcNMjMxMDE2MDkwMTA0WhcNMzAxMDE2MTU1OTU5WjBTMQswCQYDVQQGEwJUVzESMBAGA1UEChMJVEFJV0FOLUNBMTAwLgYDVQQDEydUV0NBIFNlY3VyZSBTU0wgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDJLlqaNhCF3XSFmzTSvtFd0jcBKRrYBCYmc7IDpuq8Bg4yUwQJR2WyMNxx2Yx0fHxhNhgy2YLL5QFEln/K1UA1VCV9xS9fNZ9q4WzxekIL9OH4R3a0gQQYrbXxCwF5siYAc8YO+nZiCWNdVpBH/QV43WUjNDeJSRp3R0KwL9vEWJayayN5KxxNrGtjMcUANSErSqPhbk+Y67CUBHcLhdeDM8AjdXSoGlDuyqA0to0EVNmQ/oBWvJkL4Nql9YEgyYjEg6DyDbkwpvhe9eQItgojGLwOOG/XNKYsusptAVmuNaUP85aoic8+ZLAGspnXcQxCGhFGLWld834na6BH89RBAgMBAAGjggGWMIIBkjAfBgNVHSMEGDAWgBRI283ejulJclqI6LHYPQezuWtmUDAdBgNVHQ4EFgQUkuf6YhZxjPOXcULGBqfgRmFLXLYwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBKBgNVHSAEQzBBMDUGCysGAQQBgr8lAQEVMCYwJAYIKwYBBQUHAgEWGGh0dHBzOi8vd3d3LnR3Y2EuY29tLnR3LzAIBgZngQwBAgIwSQYDVR0fBEIwQDA+oDygOoY4aHR0cDovL3Jvb3RjYS50d2NhLmNvbS50dy9UV0NBUkNBL2dsb2JhbF9yZXZva2VfNDA5Ni5jcmwwEgYDVR0TAQH/BAgwBgEB/wIBADB2BggrBgEFBQcBAQRqMGgwPAYIKwYBBQUHMAKGMGh0dHA6Ly9zc2xzZXJ2ZXIudHdjYS5jb20udHcvY2FjZXJ0L3Jvb3Q0MDk2LmNydDAoBggrBgEFBQcwAYYcaHR0cDovL3Jvb3RvY3NwLnR3Y2EuY29tLnR3LzANBgkqhkiG9w0BAQsFAAOCAgEANXNBbatGwyJahWsF1lfUGI6A3oH9HK3bOmry5HEVCym8Zh9RUibi5TgBo9HtpDkrCkqMNa/ady9faywJjngHzaDabEQRUR27k8WXSOS6TguY+wKVhlzonqh1RtUjfC2/bIXr5+pCs76AOEQiGWDcipYgJ+LIllL6nZOKsyzMbOzhr4r21letLZb+MqxK3htKZwjMOnCbaBJpK4sMgDCrRasPb2QDv436swyzjMEhUrJib2vTyrhQ4ZTXonuYoGsXQpgNkXJP0erkcBfa7BihAnFDlnQFHx5kfwAgiLa+wULymS/atrXZ2V13c+K+bSZ2tq1ufVnoxDvUUpH1SLcvw/7TG7wOSGHETXU6CmX5qq4FSoZy+UPRKClfL56h4VpGEVdFSRa0f/ddij6H437iNmaCMIt3j5gj67m1tQanIEwAGZQOKpnFys8Zzhy9cTGph49SDpwUINyOoYLGpK7kE9sDlH4NJOSflJzVZDM5EmkPlvulwSryayiV6/zx1yZ10tczJbNdB88cDi9pAPviWvksjOfoFGNW/5kHtjRlOec6KYNfGfsLGp37X/yV1GKz+078lZmwybmu68KmnAJlR1eNI0jlHU7HNXBNUvOwKiJJg9XRqB1rl1D3BrIHo6iEErv5lTZXexnATbHAd0PN+Ft3OYj75PG066sMduR+QQM=
